site ,date,year,source_type,length_mm,breadth_mm,mass_g
Mosselbank,2008-11-28,2008,Commercial,43.00,64.00,42.00
Mosselbank,2008-11-28,2008,Commercial,45.00,68.00,65.00
Mosselbank,2008-11-28,2008,Commercial,43.00,66.00,47.00
Mosselbank,2008-11-28,2008,Commercial,41.00,64.00,35.00
Mosselbank,2008-11-28,2008,Commercial,47.00,59.00,37.00
Mosselbank,2008-11-28,2008,Commercial,49.00,75.00,70.00
Mosselbank,2008-11-28,2008,Commercial,43.00,68.00,58.00
Mosselbank,2008-11-28,2008,Commercial,44.00,67.00,47.00
Mosselbank,2008-11-28,2008,Commercial,40.00,61.00,41.00
Mosselbank,2008-11-28,2008,Commercial,42.00,63.00,32.00
Mosselbank,2008-11-28,2008,Commercial,42.00,68.00,50.00
Mosselbank,2008-11-28,2008,Commercial,40.00,59.00,42.00
Mosselbank,2008-11-28,2008,Commercial,40.00,61.00,45.00
Mosselbank,2008-11-28,2008,Commercial,40.00,57.00,35.00
Mosselbank,2008-11-28,2008,Commercial,40.00,62.00,32.00
Mosselbank,2008-11-28,2008,Commercial,40.00,64.00,34.00
Mosselbank,2008-11-28,2008,Commercial,40.00,60.00,31.00
Mosselbank,2008-11-28,2008,Commercial,40.00,58.00,46.00
Mosselbank,2008-11-28,2008,Commercial,41.00,59.00,40.00
Mosselbank,2008-11-28,2008,Commercial,45.00,70.00,68.00
Mosselbank,2008-11-28,2008,Commercial,44.00,69.00,45.00
Mosselbank,2008-11-28,2008,Commercial,46.00,72.00,51.00
Mosselbank,2008-11-28,2008,Commercial,42.00,65.00,45.00
Mosselbank,2008-11-28,2008,Commercial,41.00,63.00,49.00
Mosselbank,2008-11-28,2008,Commercial,44.00,66.00,51.00
Mosselbank,2008-11-28,2008,Commercial,42.00,64.00,42.00
Mosselbank,2008-11-28,2008,Commercial,41.00,60.00,36.00
Mosselbank,2008-11-28,2008,Commercial,46.00,73.00,76.00
Mosselbank,2008-11-28,2008,Commercial,39.00,62.00,43.00
Mosselbank,2008-11-28,2008,Commercial,42.00,64.00,37.00
Mosselbank,2008-11-28,2008,Commercial,42.00,66.00,41.00
Mosselbank,2008-11-28,2008,Commercial,44.00,68.00,47.00
Mosselbank,2008-11-28,2008,Commercial,39.00,59.00,38.00
Mosselbank,2008-11-28,2008,Commercial,40.00,57.00,37.00
Mosselbank,2008-11-28,2008,Commercial,43.00,66.00,50.00
Mosselbank,2008-11-28,2008,Commercial,44.00,69.00,41.00
Mosselbank,2008-11-28,2008,Commercial,40.00,59.00,36.00
Mosselbank,2008-11-28,2008,Commercial,40.00,62.00,33.00
Mosselbank,2008-11-28,2008,Commercial,40.00,61.00,35.00
Mosselbank,2008-11-28,2008,Commercial,43.00,69.00,47.00
Mosselbank,2008-11-28,2008,Commercial,40.00,64.00,43.00
Mosselbank,2008-11-28,2008,Commercial,46.00,69.00,50.00
Mosselbank,2008-11-28,2008,Commercial,45.00,68.00,47.00
Mosselbank,2008-11-28,2008,Commercial,40.00,62.00,33.00
Mosselbank,2008-11-28,2008,Commercial,42.00,63.00,43.00
Mosselbank,2008-11-28,2008,Commercial,44.00,70.00,52.00
Mosselbank,2008-11-28,2008,Commercial,43.00,66.00,48.00
Mosselbank,2008-11-28,2008,Commercial,39.00,61.00,40.00
Mosselbank,2008-11-28,2008,Commercial,42.00,63.00,44.00
Mosselbank,2008-11-28,2008,Commercial,43.00,66.00,49.00
Mosselbank,2008-11-28,2008,Commercial,41.00,66.00,40.00
Mosselbank,2008-11-28,2008,Commercial,43.00,69.00,48.00
Mosselbank,2008-11-28,2008,Commercial,41.00,63.00,36.00
Mosselbank,2008-11-28,2008,Commercial,42.00,63.00,46.00
Mosselbank,2008-11-28,2008,Commercial,39.00,58.00,37.00
Mosselbank,2008-11-28,2008,Commercial,41.00,63.00,37.00
Mosselbank,2008-11-28,2008,Commercial,39.00,62.00,33.00
Mosselbank,2008-11-28,2008,Commercial,40.00,62.00,42.00
Mosselbank,2008-11-28,2008,Commercial,43.00,67.00,53.00
Mosselbank,2008-11-28,2008,Commercial,41.00,64.00,37.00
Mosselbank,2008-11-28,2008,Commercial,43.00,66.00,40.00
Mosselbank,2008-11-28,2008,Commercial,41.00,62.00,42.00
Mosselbank,2008-11-28,2008,Commercial,40.00,62.00,39.00
Mosselbank,2008-11-28,2008,Commercial,46.00,72.00,52.00
Mosselbank,2008-11-28,2008,Commercial,45.00,66.00,57.00
Mosselbank,2008-11-28,2008,Commercial,39.00,58.00,30.00
Mosselbank,2008-11-28,2008,Commercial,44.00,67.00,47.00
Mosselbank,2008-11-28,2008,Commercial,45.00,68.00,52.00
Mosselbank,2008-11-28,2008,Commercial,43.00,64.00,46.00
Mosselbank,2008-11-28,2008,Commercial,38.00,58.00,29.00
Mosselbank,2008-11-28,2008,Commercial,39.00,60.00,38.00
Mosselbank,2008-11-28,2008,Commercial,39.00,62.00,35.00
Mosselbank,2008-11-28,2008,Commercial,47.00,70.00,53.00
Mosselbank,2008-11-28,2008,Commercial,41.00,66.00,43.00
Mosselbank,2008-11-28,2008,Commercial,42.00,67.00,43.00
Mosselbank,2008-11-28,2008,Commercial,46.00,68.00,49.00
Mosselbank,2008-11-28,2008,Commercial,45.00,66.00,44.00
Mosselbank,2008-11-28,2008,Commercial,42.00,65.00,43.00
Mosselbank,2008-11-28,2008,Commercial,40.00,65.00,47.00
Mosselbank,2008-11-28,2008,Commercial,40.00,58.00,39.00
Mosselbank,2008-11-28,2008,Commercial,44.00,68.00,46.00
Mosselbank,2008-11-28,2008,Commercial,39.00,61.00,32.00
Mosselbank,2008-11-28,2008,Commercial,43.00,68.00,45.00
Mosselbank,2008-11-28,2008,Commercial,42.00,64.00,48.00
Mosselbank,2008-11-28,2008,Commercial,42.00,69.00,51.00
Mosselbank,2008-11-28,2008,Commercial,39.00,62.00,42.00
Mosselbank,2008-11-28,2008,Commercial,42.00,68.00,49.00
Mosselbank,2008-11-28,2008,Commercial,45.00,69.00,48.00
Mosselbank,2008-11-28,2008,Commercial,43.00,62.00,45.00
Mosselbank,2008-11-28,2008,Commercial,39.00,60.00,36.00
Mosselbank,2008-11-28,2008,Commercial,40.00,65.00,35.00
Mosselbank,2008-11-28,2008,Commercial,40.00,60.00,38.00
Mosselbank,2008-11-28,2008,Commercial,45.00,69.00,49.00
Mosselbank,2008-11-28,2008,Commercial,41.00,64.00,39.00
Mosselbank,2008-11-28,2008,Commercial,46.00,70.00,55.00
Mosselbank,2008-11-28,2008,Commercial,44.00,71.00,52.00
Mosselbank,2008-11-28,2008,Commercial,39.00,61.00,38.00
Mosselbank,2008-11-28,2008,Commercial,45.00,70.00,59.00
Mosselbank,2008-11-28,2008,Commercial,42.00,63.00,43.00
Mosselbank,2008-11-28,2008,Commercial,40.00,60.00,42.00
Mosselbank,2008-11-28,2008,Commercial,36.00,58.00,19.00
Mosselbank,2008-11-28,2008,Commercial,35.00,56.00,25.00
Mosselbank,2008-11-28,2008,Commercial,34.00,54.00,19.00
Mosselbank,2008-11-28,2008,Commercial,36.00,58.00,27.00
Mosselbank,2008-11-28,2008,Commercial,37.00,57.00,25.00
Mosselbank,2008-11-28,2008,Commercial,37.00,57.00,28.00
Mosselbank,2008-11-28,2008,Commercial,38.00,59.00,23.00
Mosselbank,2008-11-28,2008,Commercial,36.00,57.00,33.00
Mosselbank,2008-11-28,2008,Commercial,36.00,58.00,31.00
Mosselbank,2008-11-28,2008,Commercial,37.00,57.00,29.00
Mosselbank,2008-11-28,2008,Commercial,34.00,58.00,33.00
Mosselbank,2008-11-28,2008,Commercial,34.00,54.00,37.00
Mosselbank,2008-11-28,2008,Commercial,34.00,58.00,27.00
Mosselbank,2008-11-28,2008,Commercial,34.00,54.00,25.00
Mosselbank,2008-11-28,2008,Commercial,34.00,57.00,31.00
Mosselbank,2008-11-28,2008,Commercial,33.00,55.00,33.00
Mosselbank,2008-11-28,2008,Commercial,34.00,57.00,27.00
Mosselbank,2008-11-28,2008,Commercial,34.00,55.00,32.00
Mosselbank,2008-11-28,2008,Commercial,34.00,55.00,35.00
Mosselbank,2008-11-28,2008,Commercial,33.00,52.00,27.00
Mosselbank,2008-11-28,2008,Commercial,36.00,57.00,32.00
Mosselbank,2008-11-28,2008,Commercial,36.00,55.00,26.00
Mosselbank,2008-11-28,2008,Commercial,33.00,52.00,29.00
Mosselbank,2008-11-28,2008,Commercial,34.00,55.00,34.00
Mosselbank,2008-11-28,2008,Commercial,37.00,59.00,41.00
Mosselbank,2008-11-28,2008,Commercial,34.00,57.00,36.00
Mosselbank,2008-11-28,2008,Commercial,34.00,55.00,22.00
Mosselbank,2008-11-28,2008,Commercial,34.00,55.00,23.00
Mosselbank,2008-11-28,2008,Commercial,34.00,54.00,28.00
Mosselbank,2008-11-28,2008,Commercial,34.00,55.00,25.00
Mosselbank,2008-11-28,2008,Commercial,36.00,58.00,37.00
Mosselbank,2008-11-28,2008,Commercial,34.00,53.00,33.00
Mosselbank,2008-11-28,2008,Commercial,34.00,58.00,28.00
Mosselbank,2008-11-28,2008,Commercial,35.00,56.00,25.00
Mosselbank,2008-11-28,2008,Commercial,35.00,55.00,23.00
Mosselbank,2008-11-28,2008,Commercial,36.00,54.00,27.00
Mosselbank,2008-11-28,2008,Commercial,32.00,54.00,24.00
Mosselbank,2008-11-28,2008,Commercial,34.00,51.00,23.00
Mosselbank,2008-11-28,2008,Commercial,35.00,56.00,29.00
Mosselbank,2008-11-28,2008,Commercial,36.00,54.00,25.00
Mosselbank,2008-11-28,2008,Commercial,36.00,59.00,35.00
Mosselbank,2008-11-28,2008,Commercial,34.00,58.00,34.00
Mosselbank,2008-11-28,2008,Commercial,35.00,53.00,31.00
Mosselbank,2008-11-28,2008,Commercial,35.00,54.00,29.00
Mosselbank,2008-11-28,2008,Commercial,36.00,57.00,23.00
Mosselbank,2008-11-28,2008,Commercial,34.00,55.00,39.00
Mosselbank,2008-11-28,2008,Commercial,35.00,55.00,29.00
Mosselbank,2008-11-28,2008,Commercial,34.00,53.00,24.00
Mosselbank,2008-11-28,2008,Commercial,36.00,56.00,35.00
Mosselbank,2008-11-28,2008,Commercial,35.00,55.00,36.00
Mosselbank,2008-11-28,2008,Commercial,36.00,59.00,27.00
Mosselbank,2008-11-28,2008,Commercial,35.00,55.00,31.00
Mosselbank,2008-11-28,2008,Commercial,33.00,55.00,29.00
Mosselbank,2008-11-28,2008,Commercial,35.00,55.00,29.00
Mosselbank,2008-11-28,2008,Commercial,35.00,56.00,29.00
Mosselbank,2008-11-28,2008,Commercial,33.00,57.00,33.00
Mosselbank,2008-11-28,2008,Commercial,35.00,54.00,23.00
Mosselbank,2008-11-28,2008,Commercial,36.00,57.00,43.00
Mosselbank,2008-11-28,2008,Commercial,36.00,56.00,39.00
Mosselbank,2008-11-28,2008,Commercial,35.00,55.00,31.00
Mosselbank,2008-11-28,2008,Commercial,33.00,50.00,29.00
Mosselbank,2008-11-28,2008,Commercial,36.00,54.00,35.00
Mosselbank,2008-11-28,2008,Commercial,36.00,55.00,28.00
Mosselbank,2008-11-28,2008,Commercial,36.00,57.00,29.00
Mosselbank,2008-11-28,2008,Commercial,35.00,56.00,31.00
Mosselbank,2008-11-28,2008,Commercial,34.00,57.00,26.00
Mosselbank,2008-11-28,2008,Commercial,33.00,57.00,35.00
Mosselbank,2008-11-28,2008,Commercial,34.00,53.00,34.00
Mosselbank,2008-11-28,2008,Commercial,35.00,55.00,36.00
Mosselbank,2008-11-28,2008,Commercial,35.00,56.00,37.00
Judy,2009-11-30,2009,Commercial,44.00,69.00,48.00
Judy,2009-11-30,2009,Commercial,43.00,66.00,48.00
Judy,2009-11-30,2009,Commercial,43.00,65.00,40.00
Judy,2009-11-30,2009,Commercial,40.00,63.00,34.00
Judy,2009-11-30,2009,Commercial,39.00,60.00,37.00
Judy,2009-11-30,2009,Commercial,40.00,58.00,38.00
Judy,2009-11-30,2009,Commercial,48.00,73.00,67.00
Judy,2009-11-30,2009,Commercial,42.00,61.00,40.00
Judy,2009-11-30,2009,Commercial,44.00,76.00,49.00
Judy,2009-11-30,2009,Commercial,40.00,56.00,41.00
Judy,2009-11-30,2009,Commercial,36.00,58.00,40.00
Judy,2009-11-30,2009,Commercial,33.00,57.00,29.00
Judy,2009-11-30,2009,Commercial,38.00,64.00,49.00
Judy,2009-11-30,2009,Commercial,34.00,55.00,39.00
Judy,2009-11-30,2009,Commercial,35.00,62.00,40.00
Judy,2009-11-30,2009,Commercial,36.00,65.00,39.00
Judy,2009-11-30,2009,Commercial,40.00,63.00,35.00
Judy,2009-11-30,2009,Commercial,39.00,61.00,29.00
Judy,2009-11-30,2009,Commercial,40.00,63.00,42.00
Judy,2009-11-30,2009,Commercial,40.00,63.00,38.00
Judy,2009-11-30,2009,Commercial,42.00,61.00,40.00
Judy,2009-11-30,2009,Commercial,42.00,69.00,41.00
Judy,2009-11-30,2009,Commercial,39.00,60.00,30.00
Judy,2009-11-30,2009,Commercial,37.00,58.00,36.00
Judy,2009-11-30,2009,Commercial,47.00,72.00,62.00
Judy,2009-11-30,2009,Commercial,39.00,63.00,30.00
Judy,2009-11-30,2009,Commercial,44.00,69.00,61.00
Judy,2009-11-30,2009,Commercial,39.00,61.00,38.00
Judy,2009-11-30,2009,Commercial,45.00,68.00,56.00
Judy,2009-11-30,2009,Commercial,39.00,64.00,38.00
Judy,2009-11-30,2009,Commercial,44.00,69.00,44.00
Judy,2009-11-30,2009,Commercial,44.00,68.00,43.00
Judy,2009-11-30,2009,Commercial,40.00,62.00,45.00
Judy,2009-11-30,2009,Commercial,39.00,58.00,36.00
Judy,2009-11-30,2009,Commercial,43.00,65.00,48.00
Judy,2009-11-30,2009,Commercial,40.00,64.00,43.00
Judy,2009-11-30,2009,Commercial,39.00,60.00,37.00
Judy,2009-11-30,2009,Commercial,44.00,68.00,51.00
Judy,2009-11-30,2009,Commercial,40.00,65.00,37.00
Judy,2009-11-30,2009,Commercial,41.00,64.00,45.00
Judy,2009-11-30,2009,Commercial,40.00,62.00,38.00
Judy,2009-11-30,2009,Commercial,41.00,60.00,42.00
Judy,2009-11-30,2009,Commercial,39.00,60.00,40.00
Judy,2009-11-30,2009,Commercial,43.00,63.00,48.00
Judy,2009-11-30,2009,Commercial,41.00,61.00,37.00
Judy,2009-11-30,2009,Commercial,38.00,53.00,32.00
Judy,2009-11-30,2009,Commercial,38.00,61.00,40.00
Judy,2009-11-30,2009,Commercial,37.00,60.00,38.00
Judy,2009-11-30,2009,Commercial,39.00,60.00,40.00
Judy,2009-11-30,2009,Commercial,45.00,66.00,51.00
Judy,2009-11-30,2009,Commercial,46.00,74.00,63.00
Judy,2009-11-30,2009,Commercial,43.00,70.00,50.00
Judy,2009-11-30,2009,Commercial,43.00,61.00,36.00
Judy,2009-11-30,2009,Commercial,38.00,60.00,37.00
Judy,2009-11-30,2009,Commercial,37.00,56.00,30.00
Judy,2009-11-30,2009,Commercial,39.00,63.00,38.00
Judy,2009-11-30,2009,Commercial,40.00,63.00,35.00
Judy,2009-11-30,2009,Commercial,39.00,61.00,40.00
Judy,2009-11-30,2009,Commercial,41.00,63.00,38.00
Judy,2009-11-30,2009,Commercial,40.00,61.00,35.00
Judy,2009-11-30,2009,Commercial,40.00,60.00,40.00
Judy,2009-11-30,2009,Commercial,46.00,71.00,55.00
Judy,2009-11-30,2009,Commercial,41.00,66.00,42.00
Judy,2009-11-30,2009,Commercial,42.00,66.00,49.00
Judy,2009-11-30,2009,Commercial,42.00,63.00,41.00
Judy,2009-11-30,2009,Commercial,37.00,56.00,29.00
Judy,2009-11-30,2009,Commercial,38.00,59.00,38.00
Judy,2009-11-30,2009,Commercial,46.00,71.00,65.00
Judy,2009-11-30,2009,Commercial,40.00,61.00,42.00
Judy,2009-11-30,2009,Commercial,39.00,60.00,43.00
Judy,2009-11-30,2009,Commercial,40.00,62.00,40.00
Judy,2009-11-30,2009,Commercial,41.00,63.00,46.00
Judy,2009-11-30,2009,Commercial,39.00,56.00,36.00
Judy,2009-11-30,2009,Commercial,39.00,59.00,36.00
Judy,2009-11-30,2009,Commercial,38.00,59.00,54.00
Judy,2009-11-30,2009,Commercial,45.00,69.00,53.00
Judy,2009-11-30,2009,Commercial,39.00,60.00,39.00
Judy,2009-11-30,2009,Commercial,38.00,61.00,31.00
Judy,2009-11-30,2009,Commercial,40.00,61.00,39.00
Judy,2009-11-30,2009,Commercial,42.00,62.00,37.00
Judy,2009-11-30,2009,Commercial,40.00,61.00,32.00
Judy,2009-11-30,2009,Commercial,41.00,61.00,41.00
Judy,2009-11-30,2009,Commercial,42.00,66.00,48.00
Judy,2009-11-30,2009,Commercial,39.00,61.00,38.00
Judy,2009-11-30,2009,Commercial,42.00,66.00,47.00
Judy,2009-11-30,2009,Commercial,37.00,59.00,33.00
Judy,2009-11-30,2009,Commercial,37.00,58.00,27.00
Judy,2009-11-30,2009,Commercial,39.00,60.00,35.00
Judy,2009-11-30,2009,Commercial,40.00,60.00,38.00
Judy,2009-11-30,2009,Commercial,37.00,59.00,31.00
Judy,2009-11-30,2009,Commercial,43.00,64.00,40.00
Judy,2009-11-30,2009,Commercial,41.00,63.00,47.00
Judy,2009-11-30,2009,Commercial,40.00,58.00,40.00
Judy,2009-11-30,2009,Commercial,38.00,59.00,35.00
Judy,2009-11-30,2009,Commercial,41.00,62.00,41.00
Judy,2009-11-30,2009,Commercial,39.00,60.00,33.00
Judy,2009-11-30,2009,Commercial,41.00,59.00,38.00
Judy,2009-11-30,2009,Commercial,41.00,63.00,41.00
Judy,2009-12-01,2009,Commercial,47.00,71.00,57.00
Judy,2009-12-01,2009,Commercial,41.00,61.00,34.00
Judy,2009-12-01,2009,Commercial,37.00,57.00,32.00
Judy,2009-12-01,2009,Commercial,43.00,64.00,47.00
Judy,2009-12-01,2009,Commercial,39.00,61.00,36.00
Judy,2009-12-01,2009,Commercial,38.00,58.00,31.00
Judy,2009-12-01,2009,Commercial,37.00,57.00,31.00
Judy,2009-12-01,2009,Commercial,46.00,71.00,55.00
Judy,2009-12-01,2009,Commercial,36.00,56.00,30.00
Judy,2009-12-01,2009,Commercial,38.00,61.00,36.00
Judy,2009-12-01,2009,Commercial,39.00,60.00,30.00
Judy,2009-12-01,2009,Commercial,41.00,64.00,39.00
Judy,2009-12-01,2009,Commercial,38.00,61.00,38.00
Judy,2009-12-01,2009,Commercial,43.00,67.00,54.00
Judy,2009-12-01,2009,Commercial,44.00,65.00,47.00
Judy,2009-12-01,2009,Commercial,40.00,61.00,35.00
Judy,2009-12-01,2009,Commercial,42.00,62.00,36.00
Judy,2009-12-01,2009,Commercial,42.00,64.00,45.00
Judy,2009-12-01,2009,Commercial,36.00,57.00,31.00
Judy,2009-12-01,2009,Commercial,41.00,61.00,40.00
Judy,2009-12-01,2009,Commercial,37.00,56.00,33.00
Judy,2009-12-01,2009,Commercial,39.00,62.00,34.00
Judy,2009-12-01,2009,Commercial,43.00,66.00,47.00
Judy,2009-12-01,2009,Commercial,39.00,63.00,59.00
Judy,2009-12-01,2009,Commercial,39.00,60.00,34.00
Judy,2009-12-01,2009,Commercial,42.00,68.00,41.00
Judy,2009-12-01,2009,Commercial,41.00,64.00,42.00
Judy,2009-12-01,2009,Commercial,42.00,63.00,38.00
Judy,2009-12-01,2009,Commercial,39.00,59.00,36.00
Judy,2009-12-01,2009,Commercial,41.00,61.00,37.00
Judy,2009-12-01,2009,Commercial,37.00,57.00,34.00
Judy,2009-12-01,2009,Commercial,42.00,66.00,38.00
Judy,2009-12-01,2009,Commercial,37.00,56.00,37.00
Judy,2009-12-01,2009,Commercial,39.00,58.00,37.00
Judy,2009-12-01,2009,Commercial,39.00,56.00,41.00
Judy,2009-12-01,2009,Commercial,38.00,59.00,34.00
Judy,2009-12-01,2009,Commercial,38.00,59.00,33.00
Judy,2009-12-01,2009,Commercial,40.00,65.00,45.00
Judy,2009-12-01,2009,Commercial,40.00,60.00,37.00
Judy,2009-12-01,2009,Commercial,37.00,56.00,31.00
Judy,2009-12-01,2009,Commercial,40.00,62.00,39.00
Judy,2009-12-01,2009,Commercial,37.00,56.00,31.00
Judy,2009-12-01,2009,Commercial,40.00,60.00,36.00
Judy,2009-12-01,2009,Commercial,41.00,64.00,45.00
Judy,2009-12-01,2009,Commercial,40.00,61.00,33.00
Judy,2009-12-01,2009,Commercial,40.00,62.00,37.00
Judy,2009-12-01,2009,Commercial,39.00,61.00,34.00
Judy,2009-12-01,2009,Commercial,38.00,57.00,42.00
Judy,2009-12-01,2009,Commercial,39.00,59.00,33.00
Judy,2009-12-01,2009,Commercial,40.00,63.00,34.00
Judy,2009-12-01,2009,Commercial,40.00,64.00,41.00
Judy,2009-12-01,2009,Commercial,38.00,59.00,37.00
Judy,2009-12-01,2009,Commercial,37.00,57.00,28.00
Judy,2009-12-01,2009,Commercial,39.00,62.00,39.00
Judy,2009-12-01,2009,Commercial,40.00,59.00,36.00
Judy,2009-12-01,2009,Commercial,41.00,66.00,44.00
Judy,2009-12-01,2009,Commercial,44.00,68.00,48.00
Judy,2009-12-01,2009,Commercial,38.00,60.00,33.00
Judy,2009-12-01,2009,Commercial,35.00,37.00,30.00
Judy,2009-12-01,2009,Commercial,42.00,66.00,44.00
Judy,2009-12-01,2009,Commercial,40.00,61.00,39.00
Judy,2009-12-01,2009,Commercial,37.00,56.00,27.00
Judy,2009-12-01,2009,Commercial,38.00,60.00,34.00
Judy,2009-12-01,2009,Commercial,39.00,62.00,36.00
Judy,2009-12-01,2009,Commercial,40.00,65.00,45.00
Judy,2009-12-01,2009,Commercial,39.00,60.00,35.00
Judy,2009-12-01,2009,Commercial,40.00,62.00,40.00
Judy,2009-12-01,2009,Commercial,38.00,62.00,39.00
Judy,2009-12-01,2009,Commercial,39.00,60.00,37.00
Judy,2009-12-01,2009,Commercial,40.00,61.00,37.00
Judy,2009-12-01,2009,Commercial,39.00,62.00,39.00
Judy,2009-12-01,2009,Commercial,38.00,59.00,30.00
Judy,2009-12-01,2009,Commercial,37.00,58.00,30.00
Judy,2009-12-01,2009,Commercial,40.00,63.00,40.00
Judy,2009-12-01,2009,Commercial,44.00,67.00,47.00
Judy,2009-12-01,2009,Commercial,38.00,60.00,31.00
Judy,2009-12-01,2009,Commercial,39.00,61.00,38.00
Judy,2009-12-01,2009,Commercial,42.00,65.00,44.00
Judy,2009-12-01,2009,Commercial,40.00,62.00,37.00
Judy,2009-12-01,2009,Commercial,41.00,60.00,39.00
Judy,2009-12-01,2009,Commercial,39.00,58.00,35.00
Judy,2009-12-01,2009,Commercial,36.00,58.00,31.00
Judy,2009-12-01,2009,Commercial,39.00,61.00,36.00
Judy,2009-12-01,2009,Commercial,38.00,55.00,31.00
Judy,2009-12-01,2009,Commercial,38.00,58.00,31.00
Judy,2009-12-01,2009,Commercial,37.00,58.00,32.00
Judy,2009-12-01,2009,Commercial,37.00,55.00,30.00
Judy,2009-12-01,2009,Commercial,38.00,59.00,33.00
Judy,2009-12-01,2009,Commercial,40.00,59.00,36.00
Judy,2009-12-01,2009,Commercial,39.00,59.00,36.00
Judy,2009-12-01,2009,Commercial,38.00,58.00,32.00
Judy,2009-12-01,2009,Commercial,39.00,68.00,33.00
Judy,2009-12-01,2009,Commercial,38.00,59.00,38.00
Judy,2009-12-01,2009,Commercial,41.00,63.00,47.00
Judy,2009-12-01,2009,Commercial,41.00,64.00,47.00
Judy,2009-12-01,2009,Commercial,42.00,64.00,45.00
Judy,2009-12-01,2009,Commercial,387.00,59.00,34.00
Judy,2009-12-01,2009,Commercial,44.00,67.00,55.00
Judy,2009-12-01,2009,Commercial,37.00,60.00,37.00
Judy,2009-12-01,2009,Commercial,43.00,64.00,41.00
Judy,2009-12-01,2009,Commercial,38.00,59.00,31.00
Judy,2009-12-01,2009,Commercial,39.00,58.00,32.00
Judy,2009-12-01,2009,Commercial,38.00,58.00,35.00
Judy,2009-12-01,2009,Commercial,41.00,63.00,48.00
Judy,2009-12-01,2009,Commercial,38.00,58.00,26.00
Judy,2009-12-01,2009,Commercial,46.00,66.00,59.00
Judy,2009-12-01,2009,Commercial,39.00,59.00,30.00
Judy,2009-12-01,2009,Commercial,37.00,57.00,31.00
Judy,2009-12-01,2009,Commercial,39.00,62.00,36.00
Judy,2009-12-01,2009,Commercial,37.00,56.00,31.00
Judy,2009-12-01,2009,Commercial,39.00,57.00,31.00
Judy,2009-12-01,2009,Commercial,37.00,58.00,34.00
Judy,2009-12-01,2009,Commercial,40.00,65.00,39.00
Judy,2009-12-01,2009,Commercial,35.00,54.00,31.00
Judy,2009-12-01,2009,Commercial,39.00,59.00,35.00
Judy,2009-12-01,2009,Commercial,39.00,63.00,40.00
Judy,2009-12-01,2009,Commercial,37.00,55.00,29.00
Judy,2009-12-01,2009,Commercial,40.00,65.00,43.00
Judy,2009-12-01,2009,Commercial,36.00,57.00,32.00
Judy,2009-12-01,2009,Commercial,38.00,59.00,35.00
Judy,2009-12-01,2009,Commercial,41.00,64.00,43.00
Judy,2009-12-01,2009,Commercial,39.00,59.00,31.00
Judy,2009-12-01,2009,Commercial,41.00,64.00,46.00
Judy,2009-12-01,2009,Commercial,40.00,63.00,39.00
Judy,2009-12-01,2009,Commercial,39.00,62.00,39.00
Judy,2009-12-01,2009,Commercial,39.00,59.00,34.00
Judy,2009-12-01,2009,Commercial,39.00,62.00,38.00
Judy,2009-12-01,2009,Commercial,39.00,61.00,45.00
Judy,2009-12-01,2009,Commercial,38.00,58.00,34.00
Judy,2009-12-01,2009,Commercial,39.00,60.00,35.00
Judy,2009-12-01,2009,Commercial,42.00,66.00,44.00
Judy,2009-12-01,2009,Commercial,39.00,60.00,38.00
Judy,2009-12-01,2009,Commercial,42.00,67.00,49.00
Judy,2009-12-01,2009,Commercial,37.00,55.00,31.00
Judy,2009-12-01,2009,Commercial,45.00,69.00,61.00
Judy,2009-12-01,2009,Commercial,40.00,65.00,42.00
Judy,2009-12-01,2009,Commercial,38.00,58.00,31.00
Judy,2009-12-01,2009,Commercial,42.00,67.00,51.00
Judy,2009-12-01,2009,Commercial,37.00,58.00,34.00
Judy,2009-12-01,2009,Commercial,40.00,63.00,42.00
Judy,2009-12-01,2009,Commercial,38.00,61.00,36.00
Judy,2009-12-01,2009,Commercial,40.00,61.00,34.00
Judy,2009-12-01,2009,Commercial,40.00,61.00,44.00
Judy,2009-12-01,2009,Commercial,37.00,57.00,36.00
Judy,2009-12-01,2009,Commercial,40.00,63.00,35.00
Judy,2009-12-01,2009,Commercial,37.00,61.00,33.00
Judy,2009-12-01,2009,Commercial,44.00,69.00,52.00
Judy,2009-12-01,2009,Commercial,40.00,62.00,34.00
Judy,2009-12-01,2009,Commercial,41.00,62.00,43.00
Judy,2009-12-01,2009,Commercial,40.00,60.00,34.00
Judy,2009-12-01,2009,Commercial,40.00,63.00,37.00
Judy,2009-12-01,2009,Commercial,39.00,65.00,44.00
Judy,2009-12-01,2009,Commercial,40.00,64.00,39.00
Judy,2009-12-01,2009,Commercial,42.00,64.00,42.00
Judy,2009-12-01,2009,Commercial,40.00,62.00,38.00
Judy,2009-12-01,2009,Commercial,39.00,59.00,41.00
Judy,2009-12-01,2009,Commercial,40.00,62.00,39.00
Judy,2009-12-01,2009,Commercial,41.00,66.00,43.00
Judy,2009-12-01,2009,Commercial,41.00,64.00,43.00
Judy,2009-12-01,2009,Commercial,40.00,63.00,38.00
Judy,2009-12-01,2009,Commercial,37.00,59.00,33.00
Judy,2009-12-01,2009,Commercial,40.00,60.00,41.00
Judy,2009-12-01,2009,Commercial,39.00,60.00,37.00
Judy,2009-12-01,2009,Commercial,38.00,61.00,37.00
Judy,2009-12-01,2009,Commercial,40.00,59.00,34.00
Judy,2009-12-01,2009,Commercial,42.00,66.00,45.00
